User,Item 1,Item 2,Item 3,Item 4,Item 5
S5024220A,0,8,6,5,4
S6501078T,3,7,0,4,5
S7460192U,0,8,4,6,2
S4275523A,8,2,4,5,1
S4645148R,6,8,4,7,3
S5487272A,1,8,4,0,2
S4213736X,7,1,0,5,4
S5839226D,8,3,1,5,0
S4839469K,3,4,0,8,5
S6166350C,3,5,0,6,4
S9706775U,0,2,5,4,8
S6321012J,0,2,6,5,1
S6155040M,0,5,4,3,2
S6842699J,7,0,1,3,6
S7335950V,6,4,0,7,3
S6808116P,4,0,7,6,8
S7044671F,6,1,7,0,5
S7107605B,8,7,4,6,0
S4372748F,5,8,3,0,2
S6774570X,5,0,8,6,4
S6679889B,2,0,4,5,7
S7416330M,8,0,3,4,5
S9415082G,2,0,1,6,5
S7495282L,5,0,8,6,4
S5865830E,8,0,1,6,5
S7771367M,0,3,5,1,8
S7254042V,8,0,4,1,3
S6859353G,0,1,6,5,4
S5967352G,5,0,6,4,8
S6450060L,0,5,4,3,8
S6708572R,0,5,8,4,3
S6322710Z,0,5,4,2,8
S7018141C,0,4,5,7,3
S7209393U,6,0,8,3,1
S8983760A,0,8,5,7,6
S5952467R,4,8,0,7,3
S6454339Z,4,3,8,0,6
S8901372V,8,6,4,0,7
S5672802J,2,4,7,0,6
S4102962R,0,7,2,1,3
S6762690U,0,3,4,5,8
S9760714D,2,6,0,4,8
S8734891G,4,0,3,6,8
S6264530S,3,0,4,5,7
S9437274D,4,0,8,5,3
S4927174X,8,0,4,6,5
S6105106G,6,0,4,5,8
S4706132J,4,0,3,7,8
S4549526H,8,0,3,4,6
S8764052B,7,0,4,8,6
S4260311Q,4,8,5,0,6
S6483958T,0,6,2,1,7
S9391976K,3,7,2,0,1
S9199614S,7,0,8,6,1
S6216457M,4,2,8,3,5
S8455640P,8,7,0,1,3
S5538203N,0,7,4,2,6
S6513433J,0,7,4,3,5
S5594589U,0,4,7,8,3
S6763632P,0,5,3,8,6
S6288474L,3,7,1,2,0
S4871149O,0,3,5,1,8
S7039098M,4,7,6,0,8
S9894854P,0,1,7,6,4
S7345663L,5,0,8,4,3
S5890595L,8,6,4,0,1
S8744781E,4,8,0,3,7
S4155962D,0,5,1,7,3
S5683014E,4,8,0,3,7
S6927500G,6,0,2,4,5
S8738251X,4,3,0,7,1
S8579668F,8,6,7,4,3
S5775622V,0,1,5,2,7
S6589723V,6,2,7,4,8
S6208434U,2,4,3,5,0
S6200759I,3,1,7,0,6
S7958091D,0,6,2,5,1
S8990364E,5,0,8,4,1
S9499552G,3,4,5,8,0
S7147671T,2,6,7,4,8
S4451628A,0,4,8,6,3
S4916611L,0,4,8,2,6
S8923584M,8,0,5,3,7
S8741478B,4,0,8,7,3
S9343524F,4,0,8,3,7
S6785585G,0,6,5,1,8
S8053141V,8,4,3,0,5
S7644286Y,0,7,4,5,8
S9801552P,6,0,8,7,1
S7951856N,5,0,8,6,4
S4298422W,8,5,7,4,0
S6028347Y,4,8,6,0,5
S6575410G,3,7,5,6,2
S5576717C,8,4,3,0,7
S6471195B,4,8,3,7,5
S6353738C,0,1,6,4,7
S7241477H,0,8,6,4,1
S7912060U,0,8,4,6,3
S6852141D,5,4,8,1,7
S5083840D,0,3,6,8,7
S7612891T,0,4,8,7,6
S6520961I,6,3,7,8,0
S7405109Z,0,8,4,5,3
S4570468P,8,0,5,1,4
S8739431T,0,4,8,6,3
S4226181D,5,8,4,0,2
S6629823J,7,1,3,0,4
S4540453V,8,3,4,0,5
S6826942Q,6,4,0,7,5
S6408313U,4,6,7,0,3
S9774125Q,5,2,0,1,8
S8251387Y,6,5,1,8,0
S8431347D,7,3,0,8,1
S7855374V,0,3,4,1,8
S6631691X,0,2,5,1,6
S8174098J,2,0,5,6,1
S5418061Y,0,4,5,2,8
S8589891Y,0,3,4,8,2
S4832687C,8,1,0,5,2
S8537479T,0,8,6,2,4
S5792048I,5,0,1,8,4
S4118304T,0,5,3,8,4
S8258498O,0,4,5,8,7
S9572153O,4,0,5,8,3
S8810730N,8,5,3,4,6
S5007241F,7,0,1,6,3
S7326936K,0,5,8,4,6
S4283618S,7,1,0,5,4
S4093521K,4,0,3,5,6
S6932913S,0,5,6,1,4
S9415850U,1,8,6,0,3
S6569099Q,5,3,0,6,4
S8394073W,4,8,0,6,5
S9482406F,1,6,3,7,0
S8620194R,0,7,5,8,4
S6493650R,3,0,7,4,5
S9747274A,0,2,5,4,8
S5109393T,0,4,6,8,7
S6812713X,4,6,0,7,5
S9629239A,0,8,4,6,2
S4739694K,0,4,8,3,5
S6475552H,5,3,7,0,6
S6850463J,4,0,5,8,7
S5352312R,0,7,1,2,6
S7139511S,8,0,3,5,7
S4416611U,0,5,4,3,7
S7204461Y,0,8,1,6,5
S4400599B,5,8,0,4,3
S8896499J,3,7,5,6,1
S4154619Y,0,2,5,1,7
S5284763Z,0,7,2,6,1
S6115453Z,0,4,6,3,8
S8465173P,1,0,6,8,3
S9160089P,0,4,8,6,1
S6911666O,0,5,4,6,8
S8523965W,8,4,0,6,5
S5186039A,0,7,4,8,5
S6908659G,0,4,5,8,2
S7477363E,0,8,2,5,6
S9636995U,8,0,6,4,1
S7256069E,8,0,6,4,3
S4454666J,8,4,3,0,5
S6464409W,3,7,6,0,2
S9308691F,4,0,5,8,7
S7143822R,8,7,4,6,0
S8770613W,4,0,8,7,3
S6669758V,3,5,0,4,2
S9254969Q,4,0,8,3,5
S9401973U,8,0,3,4,6
S8030121R,6,5,8,0,2
S7049939Q,5,0,4,7,3
S6502657E,0,5,4,3,6
S6275473K,5,8,2,3,1
S5311111W,3,0,4,6,7
S6815274S,0,8,4,7,1
S9812651N,6,0,2,8,4
S9214711K,8,1,4,0,5
S9844101F,0,8,4,2,6
S6488990I,3,8,4,0,5
S9632503I,8,0,4,3,2
S7962573G,0,1,7,6,5
S7757210G,1,3,7,6,0
S6485166R,0,5,4,3,8
S5841274T,8,5,0,4,7
S9295908L,0,1,6,2,5
S6498174S,0,3,4,8,7
S9080094T,0,8,4,1,7
S5759248W,0,7,5,1,3
S6927373K,0,3,2,6,5
S7966164Q,0,8,4,5,2
S9037241Y,0,4,8,3,5
S4342176D,1,8,2,4,3
S6792247L,0,3,1,7,4
S6553093E,4,6,7,8,3
S8549702X,0,6,2,5,1
S6115787D,0,5,6,1,2
S4114853X,5,0,2,8,1
S5236156B,8,5,0,2,4
S8969435A,4,8,0,3,1
S5908981I,4,0,8,6,7
S6451006I,0,8,7,4,3
S5731665A,1,2,6,4,5
S4644859P,4,8,0,5,3
S8745901W,0,3,4,7,6
S6600031T,7,5,3,0,2
S8439431D,8,7,0,1,3
S5826063L,8,1,5,6,4
S5212847S,6,7,8,0,2
S6855771A,5,4,0,8,1
S7191632D,0,8,4,3,1
S7028146X,0,4,5,6,8
S6505581J,7,3,1,4,6
S6768382T,5,0,8,1,4
S8022961U,5,8,4,6,0
S5629303W,8,4,0,7,2
S8677688F,0,5,8,4,2
S9227090S,3,0,4,5,1
S8228816X,1,6,7,0,5
S5693178A,4,0,7,1,8
S6676748R,5,2,0,1,3
S8687362C,0,2,8,1,5
S4899347D,8,0,4,3,1
S8068571I,6,2,8,4,5
S4850502A,4,8,3,0,5
S9791454C,6,5,1,0,4
S6751727H,0,5,8,4,7
S6547405W,6,5,3,0,1
S8381951I,4,8,6,2,0
S8894028M,1,8,5,6,7
S5372297F,1,6,0,4,7
S8029995L,5,8,3,2,4
S6667023R,0,6,5,2,4
S5778597N,6,0,2,1,5
S6953134M,0,5,3,2,7
S6428542B,4,3,0,5,6
S7162455U,7,1,0,6,3
S8547062D,0,7,3,5,8
S7941328C,0,4,5,8,7
S4968322W,5,0,8,4,2
S6122012G,0,5,8,4,7
S7678925P,0,7,8,4,1
S8155090B,8,2,5,4,1
S7100020S,4,0,8,5,7
S7076815C,6,0,4,8,2
S5093030D,0,8,6,2,3
S4582869G,0,5,4,8,3
S6848215H,4,6,0,7,8
S7142286S,3,8,7,5,1
S7322480G,0,6,2,5,1
S5374272P,0,2,5,4,3
S4440077O,8,2,3,5,1
S5065069H,0,8,4,6,2
S6892411I,0,4,8,7,1
S7847963S,0,4,5,8,3
S7346424X,7,4,1,0,6
S7402191X,0,8,5,4,3
S4277981Q,5,8,2,0,1
S6990381U,0,1,5,7,6
S8881552P,1,8,5,6,7
S6820080U,0,4,5,7,8
S5734035P,6,4,8,0,3
S6897222X,0,4,8,5,7
S7320891V,0,4,6,7,8
S6486772U,3,2,7,6,5
S6565196K,4,6,8,1,3
S4807006S,0,1,4,8,6
S7626266B,7,0,8,6,1
S7040198V,3,0,6,5,8
S6487672H,4,3,0,8,6
S9549473J,0,6,8,3,7
S9467593J,8,0,4,1,6
S9522280J,8,0,4,7,2
S8761556C,4,7,0,3,1
S6773206M,0,8,5,6,4
S5976664P,0,4,8,7,5
S8164355X,2,6,4,8,0
S6715666Y,0,5,8,6,1
S9180122U,0,4,8,7,6
S8458584Q,8,3,0,4,2
S7400708L,0,8,4,2,7
S8219779T,5,2,8,1,6
S9125165Q,4,8,3,0,1
S8084199F,0,8,4,5,2
S6545749C,4,3,0,8,6
S6815068P,4,0,8,3,6
S4154136Y,0,2,3,1,5
S4128710W,5,0,8,2,7
S7411850I,0,8,6,5,7
S6807515Y,5,0,4,1,8
S6706689N,0,6,8,2,5
S6576580A,5,3,7,6,2
S8737945B,4,0,6,7,8
S7418772Z,3,0,5,8,4
S6376505V,0,7,1,6,4
S6440472V,4,8,3,0,6
S4406038F,4,1,3,0,5
S5575760K,8,0,4,5,6
S8595177O,0,5,6,2,8
S7458552D,8,5,0,2,4
S7411933A,0,8,4,5,7
S9440780J,1,3,4,0,6
S5221347O,8,0,4,3,5
S6073013Z,4,3,0,8,6
S7480080E,0,5,2,6,8
S6959368U,0,5,3,6,4
S4303107B,4,0,8,5,2
S4875993C,1,7,6,3,5
S7379045E,7,3,5,0,6
S7465193W,0,8,5,3,2
S5804275R,8,5,0,6,3
S6456018Z,3,0,7,4,5
S6745519E,0,5,8,3,7
S4739726D,1,0,6,5,8
S6449940H,3,4,8,0,7
S6064752I,0,4,8,3,2
S4406689F,3,5,4,0,8
S6185794L,5,3,0,6,4
S5999416N,8,0,5,4,7
S8680466K,0,3,4,8,5
S9752808L,0,5,6,4,8
S8854102A,4,0,5,8,7
S8015955U,5,7,6,1,3
S9724084C,5,0,4,3,1
S8749845R,0,4,3,8,2
S6063758V,4,0,3,8,6
S6557891Z,3,6,5,7,4
S7439717B,0,8,5,4,3
S9446808G,3,5,2,6,0
S6304248V,0,7,1,6,4
S4236142O,4,0,5,8,7
S6139112L,6,5,7,8,1
S7128445A,0,8,2,3,5
S8223867A,6,4,0,7,1
S6983297V,0,5,4,8,3
S6434114H,3,8,4,1,7
S4258563R,8,5,2,4,0
S9525084R,8,4,2,0,1
S5125839R,0,4,2,8,5
S8890337G,6,7,4,0,5
S7985301G,0,1,7,4,6
S5783942F,0,4,2,5,1
S7783762S,3,2,5,0,7
S7346238L,0,3,5,6,8
S6092384Q,0,3,4,5,7
S5893291Z,8,7,1,6,5
S4862011Z,0,1,7,5,2
S6556048I,6,4,7,0,5
S7181849R,0,8,2,3,5
S6716173V,0,5,8,3,4
S4400353Y,0,3,5,4,7
S9639885V,4,0,8,6,3
S9237711K,1,0,7,4,3
S7362940L,0,4,8,5,3
S4944852A,4,0,6,8,5
S6491918P,6,7,4,8,3
S5954577P,2,4,8,5,7
S7020125X,8,4,6,1,5
S8785869D,8,0,4,6,7
S9635527B,8,0,5,4,2
S9224661J,0,4,3,5,1
S8335692R,4,1,0,7,6
S4589519J,8,2,4,1,6
S4294187K,8,2,4,5,1
S9621273C,0,8,6,2,1
S9039551H,0,7,1,6,5
S8293850K,5,0,7,6,2
S6542276O,4,3,8,0,5
S4344772J,3,4,1,0,7
S5899440S,0,1,6,8,5
S9033770L,0,8,4,6,1
S4768184G,8,0,4,7,5
S7363924T,4,3,0,5,8
S7896885T,0,3,8,4,1
S4536996U,0,8,7,4,2
S6952369E,0,4,5,8,2
S7997553W,0,4,8,3,6
S9778385P,0,4,8,5,2
S6321073D,0,4,5,2,8
S9345387T,4,0,2,7,1
S5640870K,0,2,1,5,6
S7629921Y,0,4,7,2,8
S6637517Y,1,3,0,2,4
S5824126I,8,4,6,0,7
S6956035D,5,0,1,2,4
S6559991J,6,7,5,0,3
S6184357N,6,0,4,8,3
S4321298O,0,3,4,5,7
S5608357K,5,2,4,8,7
S8154596C,0,6,8,4,3
S9270443S,0,4,5,1,3
S6984310C,0,5,4,6,2
S6033478E,0,4,8,5,3
S7827924S,0,1,2,4,5
S6410890X,3,5,7,6,0
S4756766X,5,8,0,4,1
S7350987P,5,0,6,3,8
S7164572S,8,1,5,7,6
S9227521P,4,0,1,6,5
S8133690N,6,1,7,0,5
S4436121Q,0,4,5,3,8
S6574919G,3,6,4,5,0
S4373995D,4,0,3,8,5
S5146602R,5,0,8,7,2
S7339981Q,3,4,8,6,0
S5958514Z,4,0,6,5,7
S6612859L,0,2,4,8,1
S6753102J,1,0,7,5,6
S4725784D,0,1,7,6,4
S6996326V,5,0,4,2,8
S4972569Y,0,4,8,3,5
S9777157M,4,0,3,6,8
S7125005V,4,0,8,5,2
S6351173B,0,2,6,5,7
S7340872Z,0,3,4,8,5
S5873016N,8,4,0,5,1
S4930255E,5,0,3,2,4
S7014743K,0,5,4,8,6
S8256858U,5,8,0,6,4
S4587821N,8,0,4,6,2
S8205881D,0,5,8,1,2
S8519250V,7,4,8,0,6
S7168652L,0,4,8,5,7
S7969230N,0,4,5,8,6
S8534226H,4,0,7,6,8
S6025573G,4,3,0,8,1
S7395279K,4,6,0,2,7
S9367716J,1,7,6,0,4
S7331657D,0,4,8,7,6
S5266215D,8,5,0,2,4
S5350635V,0,6,1,8,7
S7902554N,0,5,6,4,3
S9433571V,1,6,3,7,8
S8864852A,1,7,6,5,0
S5840161J,0,8,1,6,7
S7745761C,3,0,5,2,7
S7240286Q,8,3,0,4,5
S6971186D,0,5,1,6,2
S4649399Z,8,3,4,0,5
S4704801U,1,7,0,6,4
S7427124L,0,8,1,4,6
S9285280U,0,4,8,6,3
S9335208V,1,7,4,0,2
S7617345W,0,4,8,7,3
S7069343P,0,4,8,6,7
S6440269M,8,0,5,4,3
S5862054P,8,6,4,0,1
S7471633C,3,4,0,5,8
S7119030N,5,8,2,1,0
S6969274Q,0,6,4,8,1
S5443015S,5,0,4,7,1
S5550314S,8,7,0,4,6
S4159727G,7,2,1,5,0
S9015385Y,8,4,0,3,6
S9469140E,6,4,0,8,5
S7239056Q,6,8,0,4,1
S6843323Z,4,3,0,5,6
S6443652R,6,4,7,8,3
S6572479F,5,8,3,4,0
S5280783S,0,8,4,7,6
S6045748M,6,2,0,1,5
S9089778O,3,0,1,5,8
S9290272B,6,4,0,5,8
S6615294W,0,4,2,8,1
S6887500X,0,4,8,5,3
S6593195Q,3,6,5,0,7
S5531551O,8,4,0,6,5
S7377768A,0,8,3,4,5
S4383388Z,3,4,1,7,6
S5036868V,0,8,6,7,3
S4069162U,5,8,1,4,0
S6797132I,0,4,5,3,7
S6824954P,4,0,6,1,5
S7701678V,4,0,5,8,3
S5974050H,1,7,0,5,4
S6271015A,8,5,3,0,6
S5061774W,0,7,3,6,1
S6459227F,0,3,4,8,7
S7223036D,0,5,8,4,7
S8785626O,0,8,3,4,7
S7940513S,1,0,4,7,6
S6228535V,1,7,3,4,6
S7751424B,7,0,1,3,2
S6328470W,0,5,2,3,7
S5007656K,0,8,6,7,3
S6621023N,3,4,0,8,5
S8161536B,0,2,5,4,3
S7304829B,3,4,0,8,5
S9050343I,6,8,4,0,7
S8436743Q,0,8,7,3,1
S6442687Q,4,3,8,0,6
S5076828U,0,4,8,6,2
S6855673P,8,1,0,5,4
S6188378I,0,1,6,5,2
S5482648T,4,0,7,1,3
S8155402X,0,6,8,4,3
S4139127O,5,0,2,7,4
S8119074G,0,7,2,3,1
S5843276O,8,4,0,1,7
S4505583B,6,7,8,3,1
S7012230W,0,6,2,5,1
S6797836I,0,8,4,6,7
S7102793M,8,4,0,7,6
S5913783N,5,0,3,8,7
S7341493X,0,3,7,5,2
S8770209A,0,4,8,7,6
S5748503I,0,2,5,3,8
S7362431Y,0,5,6,3,8
S4934424J,4,3,5,8,0
S5038140T,0,8,6,5,4
S5403343B,8,1,4,0,5
S6914402S,0,4,6,8,5
S4137999P,0,8,4,7,2
S6426696E,7,0,3,6,1
S8546627A,7,1,0,6,4
S6848373B,7,1,0,4,6
S7795266T,3,0,5,1,8
S6588639W,7,3,1,6,8
S8475383Y,3,8,0,7,5
S7170691G,1,7,8,4,6
S9497962S,4,0,8,3,5
S7232652G,0,6,5,8,1
S6494339O,7,3,4,1,0
S7125416O,5,8,1,7,6
S5275118K,0,8,6,4,2
S7422062A,8,6,0,2,5
S8256083T,0,5,3,7,4
S4596672E,8,6,0,4,1
S9181281H,6,4,8,0,7
S7302588V,0,7,6,1,3
S5597281M,0,4,8,2,6
S9146031V,0,8,6,1,4
S6495620B,3,0,4,8,6
S6492976Y,0,3,4,7,5
S8032996O,4,8,5,3,0
S5075613O,0,8,6,7,4
S9034916O,3,1,5,8,4
S9210650U,4,0,6,5,3
S8903259C,6,7,4,0,5
S8778984V,0,7,6,4,5
S8834767R,3,0,8,5,4
S6045812V,5,0,8,2,4
S5144491Y,1,0,7,4,3
S7717783R,3,5,0,2,7
S5333353Q,8,1,6,2,0
S6455737I,8,0,5,7,4
S7155340Y,8,0,1,5,2
S4150041Z,0,3,8,4,5
S5576057P,8,0,3,4,5
S6951440W,0,5,6,1,4
S8109618W,5,3,2,6,4
S8750273S,6,0,4,7,8
S9461016R,0,8,4,1,6
S7490747C,0,8,4,5,7
S4280548G,2,8,4,6,5
S8616130C,0,5,8,4,2
S9350603M,4,1,7,0,3
S7407942Y,0,7,2,5,6
S6819632X,4,0,6,1,5
S7907199D,0,4,8,6,3
S9163779M,0,1,6,7,2
S8321441O,4,8,6,0,2
S4754885Y,0,3,5,4,8
S9148252W,0,4,8,3,2
S6872627E,4,8,3,0,6
S8650079C,8,0,4,3,7
S7159266Y,3,4,0,8,7
S9649515R,0,8,4,2,3
S6769723R,0,8,6,1,7
S6863627I,4,0,8,3,5
S7149785J,8,3,4,0,7
S4704215C,6,5,8,4,0
S9193476V,3,1,0,7,6
S6456025T,3,4,8,0,7
S6794835H,8,0,5,4,6
S5514596I,4,0,8,3,5
S4546028K,0,3,4,8,5
S5653417B,5,0,7,4,1
S4678057M,8,2,1,5,3
S6957008A,0,4,5,2,8
S5572649Q,4,3,8,0,5
S7020101B,0,4,5,1,3
S8747373U,4,0,8,3,6
S6786194C,0,1,7,5,6
S4833927K,8,5,0,4,1
S7293162T,6,0,4,5,8
S4228954D,0,4,8,7,3
S6843631Y,6,0,4,3,5
S9293256P,1,4,0,3,7
S6908107W,0,5,4,2,3
S9023220S,4,8,0,6,7
S4753129S,7,1,6,3,0
S4087456Q,4,3,0,8,5
S6362225C,0,5,6,4,7
S6708545M,3,0,1,7,4
S8207782B,5,8,0,7,6
S7778199S,0,7,1,3,2
S8463015Y,8,3,0,7,4
S5765089H,6,4,7,0,2
S4000736D,5,0,3,1,6
S5795023J,4,8,0,3,7
S6545793N,5,3,0,6,7
S5395160O,0,4,3,7,2
S7372258R,6,0,2,4,7
S4986945E,0,4,6,8,5
S7198813T,0,8,1,5,2
S9852497L,0,8,4,6,7
S6472362O,4,0,3,7,8
S8316450R,1,4,8,0,7
S4749337E,0,2,4,3,8
S9643514J,3,0,6,8,2
S5031655M,0,8,2,7,5
S7939291V,7,0,1,3,5
S7276075N,6,5,8,0,1
S9115895W,0,3,4,6,7
S7462215L,7,6,0,3,5
S6490497M,0,6,2,5,1
S9575853N,6,0,4,7,2
S6536980I,3,4,8,6,5
S7437427T,8,5,0,2,4
S6562305Q,3,4,5,6,0
S8039621V,0,5,4,2,3
S6620748P,2,0,6,5,3
S8703934Q,0,7,6,4,3
S5118692X,0,6,2,1,8
S8955049O,7,1,6,0,4
S8957937E,0,5,6,8,4
S7970603N,0,1,7,6,5
S5743464V,4,8,0,3,7
S6020009D,4,0,8,6,7
S6464977N,4,3,0,8,6
S6874523N,4,6,0,8,3
S7151870J,3,5,8,4,6
S6545786Z,3,7,0,5,4
S9234618R,0,1,7,4,6
S7445367B,0,8,5,4,3
S7924039X,0,4,8,5,6
S7032339Z,0,4,5,3,7
S8103029D,8,2,5,4,1
S8233162Y,8,0,4,5,7
S6442075T,7,3,6,1,0
S9451476S,0,1,5,7,2
S7638752O,7,4,8,0,6
S5348789Z,0,2,4,3,8
S6427254L,6,5,4,3,0
S9506895O,0,3,2,4,8
S9277976A,1,0,7,4,6
S4367102C,8,4,3,1,5
S6826597B,0,6,1,5,4
S8195962C,0,5,4,7,2
S5625876W,4,1,7,0,2
S7834816T,0,7,4,3,5
S8811201Z,8,3,1,5,6
S4072091S,0,5,4,3,2
S7895930G,1,0,4,5,6
S6740521R,0,4,8,3,6
S4695362A,0,5,2,6,8
S8833714J,0,6,8,5,3
S8313841G,4,0,8,5,2
S8452384P,7,8,4,3,1
S9673315X,0,8,6,4,1
S7146986I,0,2,8,5,7
S8233015U,5,3,6,0,1
S7119118C,7,4,6,1,8
S7408616E,0,5,3,7,8
S9541522P,3,0,2,6,5
S7091787Y,0,4,5,7,3
S4673282W,8,6,2,7,3
S6690179F,0,5,1,3,6
S7919619J,0,4,8,6,1
S8730125N,3,4,0,8,6
S6677997I,1,7,5,2,3
S7608828P,5,0,8,2,7
S6990364C,0,3,5,8,6
S6940785Z,0,4,5,7,2
S7735242D,0,4,8,1,3
S8686765S,0,8,4,2,7
S7460296E,0,4,8,3,6
S6493934L,4,8,7,6,3
S6608814F,0,2,1,7,5
S6036222C,0,4,8,6,2
S8873155J,3,7,5,6,2
S7405884T,7,8,6,0,2
S4021247K,5,3,0,4,6
S6632695O,5,0,4,2,3
S6834158I,4,8,7,3,5
S4268531C,4,8,5,6,7
S7760056I,4,0,3,8,6
S7071066P,6,5,0,4,8
S4735902M,8,0,6,1,3
S5892430A,1,3,8,5,0
S9237543N,0,5,4,8,3
S9136043V,0,8,3,5,2
S4720088M,0,4,8,3,5
S5611730D,4,5,0,3,6
S6597841Y,5,1,8,3,2
S5409247S,0,4,5,7,8
S9179130A,6,8,2,4,7
S9845051I,0,5,8,2,6
S7108969M,0,8,4,5,2
S7118576O,0,2,1,8,6
S4049608O,0,5,4,3,7
S5605173F,0,4,7,2,8
S5115387H,3,0,4,6,8
S5835858I,8,1,5,0,4
S5917653H,0,5,4,8,2
S6733743O,0,4,5,8,7
S4270235C,8,2,4,5,7
S9824966X,0,8,6,4,7
S6074780Q,4,0,8,6,2
S7600862V,0,8,7,5,4
S7983828R,0,8,4,6,3
S4325720R,4,6,0,3,5
S6179275O,6,0,2,7,4
S5640035N,7,1,4,0,2
S5547159Z,4,8,0,6,7
S9806556J,0,8,4,6,7
S8041561Q,5,8,4,0,2
S7402850Y,0,3,5,7,8
S7316289U,7,4,1,0,6
S6537403S,0,3,4,5,7
S8350804J,0,4,8,1,6
S6670956M,7,1,0,5,2
S6060594N,0,4,8,1,6
S5110846Z,7,6,0,3,1
S4729143Y,1,7,0,6,4
S9865437Z,0,6,1,7,4
S6155935B,5,0,8,6,7
S7714525C,4,0,8,3,6
S6629108Q,0,4,3,5,2
S6645379G,5,0,2,4,1
S5228937X,0,3,4,8,5
S4558202S,0,8,6,4,2
S5642279O,0,2,4,5,7
S5672868G,4,7,0,6,2
S7013433E,6,2,0,4,8
S4768958I,3,4,0,8,5
S6777821N,0,4,5,8,7
S4489347U,3,8,5,4,1
S8953380L,0,8,4,6,7
S5344386R,3,0,5,4,6
S6653336D,6,0,4,5,2
S8994310N,6,7,0,8,4
S7274037B,0,8,5,2,6
S4503606Q,4,8,0,2,6
S7016008H,5,0,6,4,8
S6414215E,5,8,0,3,4
S8565270W,7,0,6,1,2
S9722681Q,2,5,3,0,7
S6493300G,3,0,5,6,8
S9605609Q,0,8,6,4,1
S6648680U,3,0,5,2,1
S9762154R,2,5,1,8,4
S4060976C,5,0,4,6,8
S5124923W,8,0,4,3,6
S5409015U,0,4,1,3,5
S7129443R,0,5,7,4,2
S6640463D,0,2,5,1,6
S5264068Y,5,0,2,8,4
S5196206L,1,0,6,2,8
S6741179Z,0,6,5,1,8
S9284812J,4,0,1,8,3
S6039155N,4,6,0,7,2
S4337797U,4,6,0,3,8
S6417602T,7,1,0,4,3
S7446528F,0,5,6,8,4
S5427813C,0,4,3,5,1
S9472953R,3,5,2,0,8
S7163346V,8,5,7,2,4
S6418748L,4,8,7,6,3
S7430429F,0,5,2,4,6
S9614637R,0,4,8,3,2
S8529357X,4,8,0,7,3
S5830686L,0,1,6,8,5
S8908487X,7,1,0,6,5
S4616181J,7,8,5,3,0
S6409662G,7,0,3,6,1
S5574526I,0,4,8,5,2
S8365086U,0,4,5,8,6
S7086015S,0,5,6,7,4
