User,Item 1,Item 2,Item 3,Item 4,Item 5
S6105106G,6,4,3,7,0
S9681368K,0,6,1,8,5
S6547405W,3,6,0,8,1
S9179618C,0,3,4,6,8
S5084190P,0,5,3,2,1
S5983699P,4,0,8,5,1
S4637274E,8,5,4,0,3
S4272353E,5,4,1,8,2
S9392078S,7,1,2,8,0
S8030725T,1,7,4,0,5
S6839907H,0,4,1,7,5
S4832622K,8,0,4,7,1
S7161538P,4,8,5,6,3
S4406038F,4,0,3,5,8
S4833927K,8,4,7,1,0
S9452222A,8,0,7,3,6
S7169082N,4,3,8,6,1
S7070295V,8,1,7,0,6
S7053482A,0,1,4,6,7
S6030942X,8,0,3,5,4
S5044052B,1,0,7,2,6
S5329640P,1,7,0,2,8
S9488602P,8,0,5,3,7
S6537403S,3,0,1,6,2
S4499911F,8,5,3,0,2
S7348501E,6,3,4,0,2
S7309158S,4,1,0,8,6
S6314511W,4,0,8,3,5
S9534899R,0,2,5,1,3
S6201046T,1,8,6,2,7
S8660836V,0,8,2,7,5
S5344386R,5,0,2,1,3
S6853255U,8,5,4,1,0
S4617604M,8,2,7,5,3
S7203169A,0,4,6,5,8
S5395160O,0,4,8,1,7
S5731665A,1,4,2,8,6
S7339123D,8,4,2,1,0
S5675229F,7,6,2,1,8
S7087710K,0,1,4,6,3
S6499628R,0,8,3,7,4
S5280783S,4,6,1,0,7
S6618836C,4,5,0,6,1
S4570072W,0,4,8,5,6
S9696464O,8,4,2,1,0
S6763632P,0,8,5,6,4
S5183397I,0,6,4,7,1
S6578839Q,5,3,0,4,6
S7923729M,4,8,0,5,3
S4148259T,3,0,2,1,8
S5823543O,8,1,4,6,0
S6450815T,8,7,0,3,6
S6979195U,4,6,0,2,1
S7329016S,4,1,0,3,2
S8821214V,8,5,3,1,0
S4383209W,3,4,1,0,8
S8867156O,1,6,4,8,7
S7331742X,4,3,1,0,2
S9392924O,2,8,4,1,7
S5579433I,8,4,6,5,7
S6807515Y,1,5,0,4,8
S4631223U,8,4,5,2,1
S6171865U,1,3,6,4,5
S4807687O,7,0,4,8,6
S5559793C,8,2,7,6,4
S7028146X,0,4,7,6,8
S4472885X,5,3,0,4,2
S6817315B,1,0,4,5,3
S6542818J,8,1,7,5,3
S7905751C,3,8,5,0,6
S6654220U,3,0,5,4,1
S6140010G,5,0,8,3,6
S6321012J,0,6,4,1,2
S6345729T,0,6,8,7,3
S7456186P,0,7,8,6,2
S9702546B,0,8,5,4,6
S7291622M,0,6,1,5,4
S9420597W,8,0,5,3,4
S9720444A,0,2,1,6,5
S8968359H,5,3,6,8,4
S6679889B,4,2,1,0,7
S6929047Z,5,0,3,4,2
S7025910R,8,0,4,3,5
S7363132J,1,8,4,2,0
S6600337G,0,4,3,5,6
S4956579G,0,4,8,5,6
S6610144D,4,0,3,5,8
S8475978T,8,7,0,1,4
S6478970M,4,0,7,1,3
S5859337V,8,6,0,5,3
S6751727H,0,4,7,5,1
S7000033V,1,0,6,7,8
S4498102U,5,4,6,0,3
S7013433E,8,6,7,2,0
S4055294V,4,0,3,8,7
S6754362G,4,0,8,6,5
S6651115U,4,7,0,8,2
S7490117G,7,6,8,4,0
S7648504T,0,8,4,7,3
S6610035S,0,4,3,5,1
S8414658G,4,7,1,8,3
S7003801X,0,4,8,3,6
S7333830C,0,4,3,8,1
S6856854H,1,4,0,7,6
S9007984P,4,1,6,8,7
S8787943D,1,4,0,3,7
S5475574C,4,0,3,6,2
S6834430E,0,5,1,4,8
S7334191X,1,2,0,4,8
S6454339Z,4,8,5,6,0
S8937088V,5,6,8,3,4
S9866685Q,8,7,0,6,1
S5640035N,7,4,1,2,0
S7075518T,4,8,7,0,6
S8589103X,4,8,5,0,6
S8187242X,0,6,1,4,8
S7161488D,4,8,5,3,6
S5645719A,8,2,1,4,7
S6976114S,0,4,6,5,8
S5272819K,4,2,5,8,0
S7934172H,4,5,8,6,7
S8698462A,0,3,4,5,2
S7394553K,0,8,3,2,6
S4094223O,5,8,3,7,6
S5084282V,0,6,1,8,2
S9818069Z,4,0,8,6,3
S4646501U,4,8,3,5,1
S6331059O,0,7,4,8,3
S9343524F,4,0,2,8,3
S6451006I,0,6,7,8,4
S9208727Q,2,4,5,0,3
S5161808G,0,6,4,8,3
S4794563H,4,8,5,3,6
S7296053W,0,6,4,5,8
S6868335M,0,8,5,7,3
S9038090T,8,3,6,4,0
S4739726D,1,0,6,4,8
S4218610E,4,1,8,2,5
S6903549P,0,5,2,4,1
S6651031Z,7,0,8,2,1
S6426910L,0,3,7,4,8
S5574138K,4,5,8,0,1
S7136840Q,4,7,0,1,8
S7895930G,1,0,4,3,8
S6878584V,8,1,4,0,5
S7428032U,8,3,0,7,6
S6255592K,4,5,8,2,6
S5011961Z,0,1,4,7,2
S4193943N,0,3,8,5,2
S7494717X,8,0,7,3,6
S5801553V,8,6,0,3,1
S7702721B,1,4,0,5,7
S8466862R,8,0,3,1,7
S9471848J,8,4,0,5,6
S6589723V,8,7,6,2,4
S9075049L,4,3,1,8,7
S7149490F,4,8,5,6,7
S7879127O,4,0,5,1,6
S7082512H,4,6,0,1,7
S8552620F,0,1,4,8,3
S6365383Z,0,5,4,3,2
S4840223R,0,8,1,2,4
S5997838D,4,5,8,0,1
S8122985O,5,4,8,0,6
S4283618S,1,4,5,8,2
S6189100D,3,0,6,7,8
S8139305I,8,3,5,0,6
S4033114E,5,0,4,3,1
S7432779Z,5,3,8,2,4
S7342229Q,4,6,3,1,0
S9758600Y,0,1,2,5,8
S7600005A,0,8,4,7,5
S6927538N,0,8,6,2,5
S7623994E,4,0,5,2,8
S6552417X,8,4,2,5,0
S9437274D,0,8,4,5,6
S6778290F,1,0,4,7,5
S8440324V,8,1,7,2,4
S6015622D,8,0,5,3,4
S7444624W,0,7,8,3,6
S8757239V,3,4,0,8,5
S5269819O,0,1,4,7,6
S6232904Y,4,6,7,2,8
S5932772D,4,5,8,0,6
S7018141C,0,4,8,6,3
S8282523O,1,5,7,6,8
S6739562P,1,7,8,0,5
S6624636W,4,0,6,1,2
S7367221A,8,2,3,6,4
S5595949L,0,8,4,3,6
S4623627S,3,8,0,4,5
S6822856U,0,8,5,7,3
S4361676O,1,3,4,0,5
S6449940H,8,4,5,3,0
S4470635Q,5,0,8,3,2
S8227128A,8,7,1,0,6
S6476705I,7,8,0,3,6
S9818884C,8,4,0,6,1
S4516833B,5,0,3,4,8
S9862704P,0,8,4,7,6
S7070085Q,4,6,0,1,8
S9209850Q,0,1,3,6,8
S7358687H,0,1,4,6,3
S7136201Y,8,7,1,6,3
S5743464V,4,8,0,3,1
S8012720U,1,6,0,4,8
S5541977U,7,6,0,8,2
S4685904N,5,8,4,3,2
S5252051H,1,4,6,0,7
S5115740W,1,0,6,8,4
S7162455U,4,7,1,0,6
S6957008A,0,4,2,5,6
S5594589U,0,8,4,3,5
S6029676J,1,4,0,6,5
S5092551H,1,8,7,0,2
S9015867D,8,4,5,3,6
S7302695L,4,8,2,6,3
S7222729F,5,0,1,7,8
S8155402X,0,4,1,8,6
S8811201Z,8,3,1,6,5
S5204111S,0,4,6,2,1
S6423899H,0,6,7,8,4
S7717200P,8,1,4,2,6
S5734245L,8,4,5,6,1
S6617091Y,4,5,0,3,2
S7718516S,5,1,3,0,4
S8754228V,4,6,0,7,3
S6771272F,1,0,7,6,5
S6478988U,4,8,5,6,0
S7027540Z,4,6,0,7,1
S8005549X,8,1,5,7,0
S5859773G,8,6,4,1,0
S7176003Z,4,7,1,8,3
S5572649Q,5,0,4,3,8
S8117258C,5,2,4,8,0
S4626758X,8,3,4,5,0
S5812755M,8,6,4,1,5
S4707643N,6,4,1,7,8
S9463185J,0,8,1,2,4
S6744708J,0,4,6,5,8
S7205364N,0,8,6,5,4
S7632771W,0,5,8,2,1
S7395947T,4,1,0,6,2
S4875993C,8,7,1,5,3
S6905226H,0,6,2,8,4
S9020851Q,4,8,3,6,0
S6539682L,1,4,6,2,5
S5337643W,0,2,4,6,1
S4039165K,7,5,4,1,0
S8486058X,7,8,4,1,3
S5868441W,8,6,0,3,1
S8358093Y,0,4,3,5,8
S9225152K,3,0,4,5,8
S7079068R,0,4,6,1,7
S7997553W,4,0,3,8,6
S4053888Y,0,4,1,5,7
S8098820S,1,5,4,6,0
S6185290J,6,4,1,0,7
S6383832A,0,1,4,7,6
S7303046A,4,1,2,0,3
S6971186D,0,1,6,5,2
S4017283F,4,6,7,0,1
S8161536B,0,3,5,8,6
S4344772J,3,4,1,0,8
S7436098M,8,0,2,7,4
S5460507J,1,4,0,5,7
S5343529M,1,0,2,6,7
S4533112R,5,0,4,3,1
S5837701G,1,8,6,0,4
S6963368S,6,0,1,4,2
S6741161G,7,8,0,1,5
S8810730N,5,8,4,6,1
S5917653H,0,5,4,8,3
S8846937G,8,4,3,1,6
S7128644X,5,3,4,0,1
S4589519J,8,4,2,1,0
S8721722G,0,4,6,3,2
S5504270R,4,5,8,0,7
S5036868V,0,1,7,6,8
S6457436J,0,3,8,6,7
S6932913S,0,6,8,5,4
S6456198B,7,0,4,6,5
S4230603V,8,4,2,5,3
S8543860J,0,4,5,8,6
S6589744T,1,3,4,0,5
S7053470B,0,4,1,5,3
S6413908X,6,8,4,7,5
S6804237U,4,1,0,7,5
S7411933A,7,6,8,4,0
S6228535V,1,4,5,7,3
S9747814V,1,4,2,0,5
S7372258R,8,6,2,4,7
S6877222F,0,1,4,7,8
S7891664O,5,0,8,3,2
S9766694T,0,2,7,8,5
S9728269F,5,8,4,2,6
S8555847O,0,4,8,1,6
S8416003D,8,3,7,5,1
S9509646Q,0,2,4,8,7
S6063758V,4,0,6,3,8
S9202411Z,1,0,6,7,3
S4981242U,0,4,8,5,2
S6028347Y,4,8,0,1,3
S6767702R,3,0,8,6,5
S9333691M,4,0,2,7,5
S6804994V,4,0,3,1,6
S7644155Z,8,0,2,4,5
S6729047B,1,0,4,7,5
S5494100O,0,1,4,6,3
S6422525C,8,0,3,4,1
S8471549A,0,8,7,1,4
S8686765S,0,2,7,4,6
S6797832V,4,0,8,5,2
S7210999K,0,1,6,4,8
S6493300G,5,3,0,8,6
S7343140E,8,0,1,6,2
S7314952I,1,6,0,2,4
S5672868G,7,4,6,2,8
S8115652U,8,5,4,0,1
S8609920G,1,0,8,7,2
S6632404P,4,0,1,7,5
S6401347B,6,0,8,3,5
S7068002U,6,0,8,3,7
S4724994S,4,1,8,0,5
S7064414X,8,1,7,6,0
S6750036H,5,0,4,7,3
S9234618R,1,0,6,7,4
S4072091S,5,0,3,6,1
S5439758I,1,0,4,7,5
S7600862V,0,8,4,5,1
S4585349K,0,8,4,3,5
S7285744D,0,6,1,5,4
S7299541V,0,8,5,6,4
S7025660D,0,4,6,1,7
S5076754J,0,8,4,3,2
S6112634G,7,0,3,1,6
S8044423D,1,0,6,5,8
S6612859L,0,2,4,5,1
S4832687C,8,0,1,2,7
S5651307Y,7,1,8,5,4
S6463879Y,4,7,0,8,6
S4599454B,8,7,5,0,4
S9693179V,8,6,0,3,4
S8440182U,1,7,8,4,3
S7771011G,4,1,0,3,6
S9171846N,7,6,8,4,0
S5727284E,1,6,4,0,8
S8846800F,1,5,0,8,4
S6675116G,4,0,1,8,2
S4280548G,2,8,4,7,5
S6025573G,4,3,5,1,0
S7244291M,8,5,0,1,7
S7033829A,8,1,4,0,6
S4239000D,1,2,5,8,4
S6036222C,0,4,6,8,1
S7144434D,8,3,4,5,7
S7808507T,0,1,3,2,5
S5114259R,1,0,8,4,6
S8463867K,8,3,7,1,4
S8667095R,0,1,2,6,8
S7800147Y,0,4,1,5,6
S6644008K,0,4,1,2,8
S8072825N,0,8,4,5,1
S7748948Y,4,8,0,3,5
S9795870P,2,5,1,0,4
S5330818V,0,2,7,8,1
S4802305J,8,7,0,4,6
S8710961U,0,4,8,7,6
S8812056A,1,5,7,8,2
S6227652R,1,3,4,2,7
S6417602T,4,1,0,6,3
S7986253C,6,0,4,8,3
S9813502U,0,8,4,6,7
S7404041H,0,3,2,8,7
S6409351R,8,7,6,0,4
S6517527A,4,6,1,0,5
S7271785A,1,0,5,6,4
S9469529F,1,8,0,6,4
S6734081R,0,8,7,6,3
S9369571U,0,7,8,6,2
S6645749Y,4,5,0,3,2
S4327058U,3,4,8,0,5
S7179948E,4,6,7,8,1
S8596517U,4,0,6,8,3
S9190393T,3,0,6,8,1
S8007544M,0,1,6,4,8
S6653365O,5,4,0,3,2
S6525694K,1,0,6,2,5
S4225834C,4,8,1,2,5
S4234290X,2,8,4,0,5
S9415082G,4,0,8,1,2
S6826597B,0,1,6,4,8
S7281288Q,5,0,6,4,1
S9490805E,8,7,0,6,4
S5862054P,6,8,4,1,5
S9385812H,2,4,1,0,7
S4143040O,3,5,0,1,2
S8085708S,0,8,6,5,1
S6526689R,4,7,6,5,3
S6486772U,8,0,3,5,2
S7077735V,6,5,0,1,7
S7379045E,8,0,2,7,3
S7607098U,0,4,2,5,8
S6290707E,4,6,7,0,5
S4355497H,3,5,4,2,0
S4624037K,8,3,5,2,6
S4400353Y,0,3,4,5,8
S6574552P,3,1,4,5,2
S8341439K,0,6,4,8,1
S9175862G,4,6,1,5,3
S6829570L,0,4,1,7,5
S6450704V,0,7,3,8,6
S9214711K,8,1,4,0,2
S6413473E,0,3,8,4,2
S6752799R,4,5,8,0,2
S5010319Q,6,7,4,0,2
S4373995D,3,5,4,2,0
S6304709U,0,4,6,5,8
S5727572A,1,4,6,0,8
S6798125T,0,4,5,8,6
S8435459Y,8,4,3,1,7
S8025290M,4,5,6,8,0
S7243486N,4,8,0,1,6
S8022049Q,1,6,5,0,2
S4060820K,1,0,6,7,5
S6095440N,4,8,5,6,0
S7343152C,0,1,4,3,8
S8953380L,6,0,4,5,3
S9241578E,4,6,1,0,7
S6240756I,4,1,3,7,2
S6905810P,0,6,4,2,5
S9446685X,0,8,4,7,6
S4079783I,7,4,6,0,1
S8154596C,0,4,1,5,8
S4076007V,7,5,8,1,0
S8955049O,4,1,6,3,0
S4377281Z,0,4,3,1,6
S6848373B,1,0,4,7,5
S6885088B,1,0,4,7,8
S6923056W,4,6,0,5,8
S8328894J,0,4,1,8,6
S7251902Y,0,6,1,5,2
S7837829J,0,1,3,2,5
S6491894Q,8,4,0,3,5
S8854102A,0,4,8,5,6
S4355215T,8,3,5,0,2
S6256008Q,3,5,1,8,2
S8283968F,0,6,8,1,5
S7241066B,0,6,7,4,5
S7121840Z,8,4,1,7,6
S4520691A,8,2,4,7,0
S7489326I,0,3,5,8,7
S4042090Q,4,5,0,3,8
S6902791P,8,0,6,2,4
S6550566W,1,4,5,0,8
S5738756X,0,4,8,7,1
S6520961I,0,1,4,6,5
S7933371U,1,5,0,4,6
S6312075B,6,4,0,5,8
S6811613P,0,4,5,6,8
S4874737B,1,0,4,7,8
S6087786J,4,0,5,8,6
S7232652G,0,6,8,5,7
S6971655K,0,5,4,1,2
S6948006Y,5,0,4,2,6
S4351150C,8,4,2,0,1
S5033482X,0,7,8,2,4
S7165079K,8,7,0,6,3
S7102629P,4,8,7,3,0
S8941532Z,1,3,4,0,6
S7902554N,5,0,3,6,4
S4294187K,8,4,2,1,5
S6067955T,0,4,1,8,3
S5221347O,4,0,8,5,3
S8697417H,0,1,2,4,7
S6074780Q,4,6,0,8,2
S4880690I,4,6,0,8,1
S4000776Y,5,4,6,0,3
S9446808G,8,0,5,3,7
S7149423W,1,4,8,7,3
S9618217K,4,0,6,3,2
S4139127O,0,5,1,7,4
S7455745K,0,8,5,2,3
S7412707S,7,8,0,6,4
S4078436M,0,4,5,3,7
S9081098H,1,4,8,0,3
S7245874L,0,6,8,5,2
S9224661J,0,1,4,8,7
S8427875S,8,7,3,5,0
S7066091V,1,0,6,8,3
S7901572Z,4,0,6,3,8
S5713246O,8,7,6,4,1
S6979973Y,0,6,4,1,2
S5478212R,0,6,3,5,1
S8071315P,8,1,4,5,6
S6982597T,5,0,4,2,6
S6265723E,4,3,6,8,1
S7020101B,0,1,6,3,4
S7164572S,1,4,8,7,3
S8469274V,1,8,0,3,7
S4052482E,5,3,0,8,4
S6843168H,1,6,0,7,5
S6472362O,0,4,3,8,6
S9722793V,5,1,6,2,3
S6477927U,3,8,0,5,7
S8582243W,4,8,7,6,0
S6622648Q,5,0,3,4,2
S6264530S,0,3,8,4,7
S6963444E,0,2,6,8,4
S8059867E,1,4,5,7,0
S6545786Z,0,3,4,5,6
S7192787O,8,7,6,3,4
S6282121Q,1,4,5,8,7
S9235114Q,1,0,4,6,8
S7007541W,8,7,0,6,3
S4485185X,5,0,2,3,4
S4866580E,0,4,8,7,3
S5377806H,0,1,7,6,2
S7395279K,4,8,6,2,7
S6089860L,0,4,8,7,2
S4636385V,8,3,1,4,5
S6253620I,8,7,1,5,3
S7973226H,4,6,8,0,7
S5403343B,8,1,4,0,5
S8254528A,8,7,6,0,1
S7127296X,1,8,7,0,3
S8521823Q,4,8,0,3,5
S7855374V,0,3,5,1,4
S6794835H,4,8,0,7,6
S6661188F,4,0,3,1,2
S8092164I,4,1,6,3,8
S6544375I,5,1,4,0,7
S5314938Y,0,2,1,5,8
S9747438C,5,1,4,2,0
S4436121Q,0,1,8,4,5
S6418748L,8,4,6,7,5
S6895632M,1,0,5,4,8
S6545793N,3,0,8,6,5
S9524469B,6,4,0,1,2
S8730125N,3,4,5,0,6
S9593718R,4,3,2,0,6
S9140316Z,0,3,5,8,4
S6767569I,4,0,7,1,3
S6681336H,0,4,1,2,7
S8164355X,8,7,1,6,2
S6073013Z,4,0,8,3,5
S8573883W,5,4,8,0,3
S5995837L,4,6,5,8,0
S7819268M,0,3,1,2,8
S6856934U,0,4,7,6,1
S5905026L,4,5,6,8,0
S6907280F,4,0,5,2,8
S6720281J,4,6,7,5,0
S5192668X,0,5,3,6,4
S4423156A,0,4,6,8,5
S6507551Y,4,1,0,5,2
S4587821N,8,4,6,2,0
S7827924S,0,1,2,4,3
S7236479K,0,4,5,1,6
S7214996P,0,4,1,6,5
S7435740S,7,0,8,3,4
S9781995L,8,2,4,5,0
S5946746Z,8,4,0,5,7
S7403118B,0,8,3,4,6
S9193476V,0,3,5,8,1
S6984157S,0,4,6,5,8
S6598139E,5,3,4,0,6
S6935713I,4,0,6,3,5
S4153110B,4,3,0,6,8
S7259533N,0,5,6,4,2
S6304449O,8,0,4,2,1
S6538449E,4,1,5,7,0
S8477482C,8,7,1,0,3
S7707164J,5,1,0,2,6
S7733486S,0,4,1,6,5
S7036360Y,4,1,0,5,3
S5621829N,8,7,1,2,5
S6908107W,0,6,2,4,5
S5017025T,7,0,1,8,4
S7372701T,1,2,4,3,8
S6415470T,3,4,5,0,8
S7919619J,6,4,1,5,8
S6784042D,2,5,0,1,8
S9277976A,1,0,4,3,5
S9203778X,0,4,8,7,1
S7665999I,0,2,8,1,7
S6600031T,0,3,2,5,4
S8862531O,8,1,0,4,6
S6733743O,4,0,5,2,7
S6572479F,5,1,0,3,4
S6489559U,1,0,6,7,3
S4335032F,4,6,3,5,8
S5045685N,8,7,1,0,2
S8916493D,5,6,8,3,0
S7151870J,5,3,4,6,8
S9703781F,5,2,8,6,0
S4262689A,4,8,5,6,1
S7653161N,8,0,2,5,4
S6314643Q,0,4,8,3,2
S5394499X,1,2,4,6,0
S6122214X,6,0,7,8,4
S7085315M,1,4,0,6,7
S6929768H,0,4,6,5,8
S4366465X,4,8,0,5,3
S6025344L,4,6,0,8,5
S9506895O,3,0,2,6,1
S5285758W,8,1,7,0,3
S5765523C,1,4,7,0,6
S7149785J,4,8,5,3,6
S5642279O,0,2,8,7,1
S7265702N,5,8,6,0,4
S4930255E,5,0,8,4,2
S5973251P,4,1,5,0,8
S7409236O,0,7,1,6,2
S8099220F,6,1,0,4,8
S8233015U,0,6,5,8,3
S9188347P,7,1,4,0,5
S9180122U,4,6,1,7,0
S8293850K,5,0,1,7,4
S9195318M,4,7,6,8,0
S7990538T,0,8,4,7,5
S6852141D,5,1,4,8,2
S6505581J,4,1,3,0,5
S5839206I,8,6,4,1,7
S4825288T,4,0,8,3,6
S4641165C,8,3,4,5,6
S5783942F,4,1,2,5,3
S7296694B,8,0,6,5,7
S4256928U,8,4,5,2,3
S6332373A,4,0,6,7,2
S9277711A,0,1,4,6,7
S6711300X,5,0,1,4,8
S7619515M,5,0,4,3,2
S7361337V,4,0,1,6,2
S9469140E,4,8,0,6,7
S7742592O,4,6,1,0,3
S7763865Q,0,5,4,3,8
S9401973U,8,4,0,5,6
S4624633M,8,5,3,6,0
S8729181X,0,4,8,7,6
S5852676E,8,5,3,4,1
S7985382S,0,6,1,4,8
S6695359F,5,1,8,7,0
S6115453Z,4,3,6,0,1
S8910360F,8,5,3,6,0
S6300898D,4,0,5,8,6
S6821456E,7,8,4,0,6
S6042989T,8,0,5,3,4
S8741662X,8,4,0,3,6
S9226738A,0,4,1,8,5
S8469934J,8,4,0,7,3
S6494919L,7,8,0,3,5
S6440472V,8,4,2,5,6
S4591539B,4,8,6,0,7
S9152071L,2,3,0,6,8
S6460724A,5,0,8,3,1
S5000670V,0,8,7,6,3
S8145614S,5,4,8,0,6
S8951264W,6,8,5,3,0
S7211057O,0,6,4,5,1
S6592214G,3,5,4,2,1
S4716334A,4,1,8,5,7
S8599720U,0,4,8,3,6
S9616176Y,1,6,0,2,3
S5061774W,0,1,7,8,2
S5096205S,0,6,7,8,2
S9461016R,8,0,4,7,6
S7149337B,5,8,3,7,0
S8828390F,8,0,5,3,4
S9801552P,0,6,4,7,8
S9837657U,4,0,8,6,3
S9454345D,0,6,8,4,7
S7499031I,7,6,8,4,0
S9454276I,8,2,0,6,7
S5935458K,4,5,6,8,0
S6083815Q,8,4,0,6,3
S7735242D,0,1,6,4,5
S7084595Q,4,8,6,0,5
S6216457M,2,5,3,4,1
S7455395Y,0,8,7,3,6
S4476660U,3,5,8,0,6
S7268806O,6,4,0,5,1
S8431419J,8,0,7,1,4
S6394001I,0,4,8,5,2
S7476147P,3,8,5,0,2
S5436556M,1,4,0,5,7
S8501876B,4,8,5,7,3
S5071839X,7,0,1,6,8
S4643245P,8,3,1,4,5
S5570764S,8,4,6,7,0
S6283120G,3,8,0,4,7
S9092282I,8,4,3,6,0
S5921435A,5,8,0,3,4
S9618780R,5,4,6,8,0
S6490205W,0,4,7,8,6
S5501550J,8,3,6,5,4
S6045812V,5,0,1,4,2
S7660874Z,8,7,0,4,2
S4593596Z,8,2,7,5,0
S9309207O,4,2,8,7,5
S5417166Z,0,6,8,7,1
S6716173V,0,6,8,4,1
S7320891V,4,6,0,8,3
S6059397N,4,7,6,2,0
S6592488B,1,5,2,0,3
S7757272P,6,3,0,5,2
S7228121V,0,1,5,6,4
S9821328X,0,4,6,5,7
S4114853X,5,0,1,2,8
S8881061V,8,3,6,5,0
S6470879P,0,4,6,7,8
S7408233B,0,8,6,5,7
S5274271M,0,4,5,6,8
S9412887A,4,1,6,7,0
S6693577X,0,4,5,3,2
S6514312R,1,3,8,7,5
S7847963S,5,4,8,0,2
S8215476E,0,8,7,1,5
S5427813C,5,0,3,4,1
S8279698U,5,0,1,8,2
S6747550M,0,5,1,4,8
S7119030N,5,1,8,4,7
S7804819O,1,0,4,3,8
S7933946G,7,8,6,5,4
S6499465U,8,4,0,5,3
S5471669R,0,1,4,6,8
S4218583G,2,8,1,0,5
S4228954D,8,4,0,2,3
S6927373K,0,8,2,6,4
S7460296E,3,0,4,8,7
S7004539W,4,7,1,0,6
S8639983E,2,0,8,4,3
S7122637P,4,7,6,1,3
S7240064E,6,7,4,0,8
S9299237S,1,0,4,6,8
S6646928N,1,8,7,5,2
S6642265F,0,4,5,3,8
S5472823M,0,4,3,5,8
S5429066I,7,1,0,8,4
S6864543Q,0,7,4,8,1
S6576935L,4,3,5,0,8
S9628356B,0,2,4,8,1
S6719520X,0,4,1,7,8
S6555564C,0,6,4,1,2
S9572553W,8,0,3,5,2
S4467294K,3,5,0,6,2
S5759008X,4,6,7,1,2
S7299662E,8,0,1,6,4
S5231257I,0,4,7,8,1
S9039980N,8,5,0,3,7
S7772575X,0,1,4,6,5
S9032880O,1,4,8,0,3
S6557891Z,3,6,2,5,0
