User,Item 1,Item 2,Item 3,Item 4,Item 5
S7350987P,8,0,1,3,6
S4960073F,0,4,2,3,8
S7304829B,8,4,5,0,7
S4724994S,8,5,0,1,6
S9093145Y,0,7,4,8,2
S9343524F,4,0,5,8,7
S6477927U,3,0,8,5,6
S6857463E,0,7,4,6,2
S6184357N,6,5,3,4,8
S6769029C,0,7,5,1,6
S9525084R,8,4,1,0,2
S6782295B,5,0,4,8,6
S6451225J,4,0,3,8,2
S8756476E,0,3,4,5,8
S8741478B,4,3,7,8,2
S6478970M,4,0,3,8,1
S4819127T,4,0,6,1,5
S8884261T,0,8,5,3,4
S9554079G,0,3,8,2,4
S7339981Q,8,4,6,5,3
S9801552P,6,0,8,1,3
S8745901W,3,5,0,7,4
S8030121R,6,0,5,4,2
S7413550A,0,5,7,2,4
S9399369M,4,0,6,7,1
S6963172E,4,0,5,1,3
S7119025X,0,5,8,6,1
S8895452Z,4,1,0,6,8
S8007544M,8,5,0,1,6
S6704891F,0,6,5,8,4
S7766461U,3,0,8,6,4
S9657253U,0,3,6,5,8
S6868335M,3,0,8,6,7
S5439758I,1,0,3,5,8
S5188992K,1,3,0,7,6
S6929768H,0,5,4,3,8
S6559991J,6,1,5,3,2
S8732384K,0,3,7,2,1
S5251366S,7,0,3,6,1
S7368113C,8,1,0,5,6
S5625876W,4,0,1,2,3
S6963368S,0,1,3,4,7
S8782388B,0,4,3,2,8
S4121238C,0,2,5,7,3
S9594271C,3,0,7,2,1
S9235114Q,8,0,3,5,1
S4270231J,4,8,2,7,5
S8069048K,5,4,0,8,3
S9536353N,0,4,2,8,1
S5151822Y,8,1,0,2,5
S7406844V,0,5,3,7,8
S7784983C,0,4,5,8,7
S6823189K,8,7,4,1,2
S8441624D,0,2,7,6,8
S4652659D,0,5,3,8,4
S4029633R,6,0,5,1,4
S8047055Z,8,5,6,4,1
S6470827I,4,0,3,8,2
S6299026J,0,5,2,4,3
S4071343C,6,0,5,1,4
S9549473J,3,0,1,8,2
S6913633D,0,5,4,6,8
S7153088A,0,7,5,2,4
S5236156B,8,5,4,6,3
S4398515V,3,0,7,2,1
S5471669R,5,0,1,8,2
S8784927X,0,1,4,7,8
S5531551O,0,8,6,4,5
S6792632F,5,0,8,1,6
S8978173N,0,8,3,7,5
S8201986D,8,5,0,1,6
S4076604U,6,0,8,5,3
S6843631Y,6,7,3,5,4
S8870489W,7,3,1,0,2
S5514596I,0,3,8,5,4
S8076328D,4,6,5,8,1
S6194243I,0,5,3,6,8
S7014743K,0,1,4,8,5
S9814640E,0,4,1,7,6
S7322480G,8,0,5,1,6
S6918641A,0,4,5,6,7
S4664807G,0,4,3,2,8
S7494717X,0,2,6,5,7
S7125416O,5,0,8,6,1
S5260079W,0,5,3,6,4
S5303308N,1,2,5,4,3
S7028146X,0,5,4,7,6
S7127296X,0,5,8,6,1
S8072452W,1,4,6,5,8
S8793016E,0,3,7,8,5
S4263530F,3,0,7,2,8
S5039304U,4,6,3,0,8
S8567906Z,3,0,8,5,2
S9695022I,8,0,3,1,4
S9895111G,8,0,4,5,7
S6139112L,1,3,6,8,5
S7217810U,0,3,5,8,2
S9050343I,0,8,2,6,4
S5316189R,1,3,0,2,6
S8504705N,0,8,6,2,4
S5849108K,3,7,0,1,2
S5008095E,0,2,4,5,7
S6763408Q,0,1,8,5,3
S8770209A,0,4,3,6,5
S5269732D,0,6,5,8,7
S7255233S,0,5,2,8,6
S6797836I,0,5,6,4,2
S7640188U,0,5,1,3,8
S4276610F,0,5,2,4,3
S6693669F,5,2,8,0,1
S6024929B,6,3,4,1,8
S7020101B,0,1,5,4,2
S6005438J,3,4,7,2,6
S9845051I,8,4,6,1,5
S6893421I,7,0,3,2,1
S6797586P,7,0,6,5,3
S6852423M,4,7,3,8,2
S9224450M,0,6,3,4,5
S7368653D,8,6,5,0,1
S6929047Z,4,3,5,0,6
S9284627H,0,4,8,1,6
S9298766N,0,3,8,5,6
S5856217G,8,1,0,5,2
S7913882W,0,6,5,2,3
S4335032F,0,3,5,4,6
S7210999K,0,6,1,8,2
S5443015S,5,0,7,2,4
S9214456E,3,8,5,4,6
S6843168H,7,0,6,3,2
S9454276I,0,6,8,2,4
S6708734Q,0,5,6,2,7
S6156514P,5,3,1,6,4
S7325518I,4,5,8,0,3
S6541281R,6,3,5,1,7
S4467294K,5,3,4,1,6
S4559855U,4,8,3,5,2
S7217933M,0,2,4,8,6
S6773878Y,8,0,1,7,6
S7173864F,8,0,3,1,5
S7006646U,4,5,1,0,3
S4728252B,0,5,3,2,6
S6519917Q,7,1,6,4,8
S4218230Y,0,4,2,8,3
S8219779T,8,2,5,1,3
S7035600R,1,5,8,0,6
S8017871B,4,5,8,6,3
S6220346N,1,4,7,8,5
S7171707U,0,3,1,5,7
S6811613P,0,5,4,7,8
S9722793V,1,5,4,6,8
S4976670O,0,2,5,3,6
S9894089C,8,0,1,5,6
S5333353Q,1,8,6,2,0
S4807481K,0,5,4,2,6
S6836765Y,4,0,3,8,5
S7403024R,5,3,7,0,2
S5418753F,5,4,8,7,0
S9327716K,0,7,3,5,1
S9415082G,8,2,5,0,1
S4241622V,8,0,1,5,2
S4260311Q,4,0,8,6,2
S4899347D,4,5,3,6,8
S8620756N,0,1,8,6,5
S5084190P,0,4,3,5,6
S8942032H,8,4,6,3,5
S6827697J,8,1,0,4,5
S7372258R,0,6,8,7,2
S7267693I,0,5,2,8,4
S7161753Q,8,5,2,0,1
S7181849R,0,5,2,3,6
S7905751C,3,0,5,8,6
S4298422W,8,5,0,2,3
S6545786Z,3,7,0,5,1
S9146031V,6,1,8,3,0
S5640870K,0,2,5,1,8
S4545576S,0,5,2,6,4
S9813502U,0,8,7,1,5
S8436743Q,0,2,7,5,6
S7120090J,0,2,4,8,3
S6493300G,3,8,5,0,6
S4995242W,0,2,6,4,5
S8668218A,8,1,0,2,5
S7997553W,0,4,3,2,8
S7149337B,5,0,2,3,6
S6200759I,0,1,4,8,7
S6788994H,0,5,6,7,2
S5656773H,0,5,1,8,2
S7337212K,8,1,0,5,6
S4216644Q,8,5,0,2,3
S4678057M,8,1,5,2,0
S7084673B,0,1,6,4,5
S4986563Y,2,0,3,7,6
S4816944U,0,5,8,7,4
S6517527A,5,7,2,3,0
S9038055H,0,8,3,5,4
S9020851Q,8,4,0,3,2
S7358687H,0,4,5,6,2
S5880385N,0,5,8,4,3
S6434114H,8,3,1,0,5
S8894028M,1,6,7,0,2
S6471143R,3,0,5,8,6
S6082148H,4,8,5,6,3
S7648640O,0,5,2,4,7
S6844365O,3,4,6,8,0
S4236257Z,0,2,5,4,3
S8431347D,7,3,5,1,8
S6119640E,0,3,5,1,8
S9643514J,0,3,8,5,6
S6483958T,8,0,3,1,6
S8693476N,7,0,3,2,1
S7001737Q,0,4,1,2,5
S5889944T,8,5,4,3,6
S8991536Y,0,6,3,4,7
S6834430E,0,5,2,7,4
S8344724Y,0,5,8,4,7
S9299237S,8,0,5,3,1
S7013433E,0,2,1,4,6
S8466862R,0,7,6,2,4
S7377776W,0,8,6,7,4
S6971186D,0,7,3,2,6
S6388533L,8,6,5,2,4
S7757272P,3,5,4,1,6
S5917653H,0,5,4,2,6
S4262937E,0,3,5,4,8
S6697584U,5,3,0,1,4
S4853329G,5,3,4,1,6
S5101932J,2,1,5,3,7
S4067276N,4,6,0,5,1
S6575410G,3,5,7,0,6
S9487098H,6,2,4,8,3
S7112483I,0,4,8,1,5
S6844452Y,1,7,4,0,8
S7402191X,0,5,2,7,8
S9499552G,8,3,5,4,2
S5010085U,0,6,3,8,4
S6691569E,0,4,2,3,8
S4956579G,0,5,4,3,8
S6762690U,5,4,0,8,6
S9801179A,0,6,4,2,1
S9528441W,8,3,0,5,1
S8715787V,0,6,3,2,7
S7609955G,0,7,2,3,5
S9894854P,0,1,7,6,4
S6852141E,7,4,1,0,6
S8639934L,0,2,4,5,3
S8628707L,8,1,0,2,5
S5345914G,2,0,4,3,8
S8360660V,8,4,5,0,1
S7200227U,8,5,2,1,6
S7854424O,0,5,8,3,7
S4520616X,0,6,2,5,4
S4258563R,8,2,4,5,3
S5631674E,2,4,7,5,3
S7349375I,5,3,4,8,7
S7938802S,0,3,7,5,2
S7440664O,0,4,3,1,2
S5476746A,0,2,5,1,6
S7778199S,3,7,0,2,1
S6822820H,0,2,7,5,4
S8436049N,7,0,2,4,8
S6916080C,0,4,6,5,2
S4597510L,2,3,7,0,1
S9396246W,2,0,5,4,6
S4646501U,4,3,8,1,7
S7235159K,0,2,4,8,3
S4549526H,5,3,4,1,8
S7168652L,0,5,8,3,4
S9601790C,8,4,5,2,3
S6937316T,5,0,1,3,6
S9392924O,8,1,4,5,2
S6589283E,6,1,4,5,3
S4022171B,3,0,5,6,8
S6874523N,0,4,2,8,3
S6327463C,0,8,5,6,1
S7471633C,4,5,0,3,2
S7201894M,8,1,0,5,6
S4125062T,0,1,7,8,2
S6555564C,5,8,2,1,3
S4015791T,1,4,6,0,5
S6706689N,0,6,5,7,2
S9075463Q,8,0,3,5,4
S8613443K,1,3,0,8,2
S5702736E,8,1,5,4,2
S8581497T,0,8,2,3,5
S6410417M,0,8,7,1,4
S9444292L,0,6,2,3,5
S9792339O,4,5,8,6,2
S6723680C,8,5,1,6,0
S8149190M,0,4,6,2,5
S7362431Y,0,7,6,8,4
S7377768A,0,8,5,6,2
S5586843O,8,1,4,7,0
S7033829A,1,8,0,4,5
S9023220S,0,8,3,5,6
S9162492X,0,8,7,3,1
S6995619S,1,0,4,6,5
S4489347U,3,8,1,5,0
S8749920F,3,6,0,4,8
S8005549X,0,5,6,4,2
S7204461Y,0,1,5,2,8
S8161536B,0,5,2,6,4
S4072091S,5,0,6,2,4
S6431527R,8,1,0,5,3
S7970603N,0,3,1,7,5
S7028219L,4,1,8,5,7
S6999338U,0,5,8,2,1
S6617379R,5,0,2,8,3
S7407131X,0,5,4,3,7
S7394553K,0,3,8,5,6
S6933300M,0,5,4,6,2
S8496370R,7,1,0,8,4
S5932772D,4,5,8,0,3
S7293162T,0,6,4,1,5
S4589519J,8,1,5,2,4
S6528415U,1,6,0,5,7
S8454483J,7,0,8,2,5
S7335373I,4,8,5,0,7
S4582869G,0,5,8,3,7
S5212847S,0,7,6,2,8
S7866051R,0,7,4,5,2
S4060820K,7,3,0,6,2
S4197519D,0,7,3,2,1
S8403405R,0,7,2,4,8
S6444639Y,3,7,4,8,5
S7067265C,4,0,5,6,3
S6566777D,2,0,5,7,3
S6913814N,3,0,5,6,8
S6451006I,0,3,4,5,6
S5839226D,5,1,8,3,7
S5734245L,8,4,6,5,3
S7625407K,0,4,5,1,6
S8775775L,0,4,3,8,7
S6461431J,0,3,7,1,6
S9687107C,0,4,6,8,5
S4305944D,4,0,3,6,1
S8796361G,8,7,3,4,2
S8783031G,0,3,7,1,4
S9436694Z,4,0,8,3,1
S9219492B,8,5,0,6,3
S6882038C,4,0,6,1,8
S4225834C,8,0,2,5,3
S5409247S,0,5,4,7,3
S9005551K,3,0,8,5,6
S6264530S,0,5,3,7,8
S6767702R,5,3,6,7,1
S9708450Y,0,7,5,8,1
S6700355J,0,1,6,8,5
S6770769Y,0,7,5,6,4
S9611918W,0,3,8,5,6
S6712645J,0,4,1,7,8
S6212149N,5,4,3,8,6
S6400832O,8,4,0,5,3
S7422062A,0,2,6,7,5
S6967662E,0,4,2,3,8
S5852676E,8,5,1,4,0
S8580665N,8,0,3,5,6
S7436251H,0,3,7,5,4
S5330532C,0,2,4,3,8
S6959368U,5,4,3,0,6
S5144491Y,1,0,4,8,3
S7320891V,0,8,5,6,3
S6312075B,4,0,8,6,5
S9614181H,0,2,6,4,5
S8367612Z,1,8,0,4,3
S6856854H,7,0,3,4,2
S8316450R,1,4,8,0,7
S8333610J,0,7,2,3,1
S4344772J,3,4,0,1,2
S6711300X,5,8,6,7,1
S6538449E,1,5,8,3,6
S4986945E,0,6,8,4,5
S6566815U,7,3,0,5,1
S5200316P,0,7,4,6,2
S6031497E,8,5,3,4,6
S7965205E,3,0,5,8,6
S4695362A,8,5,0,2,3
S6817315B,0,7,4,1,6
S6629518I,5,0,3,1,4
S6822565G,4,7,8,3,2
S6767569I,0,4,1,8,5
S6442643B,8,0,1,5,3
S8749845R,0,3,2,5,6
S6490320W,8,0,5,3,2
S9446685X,0,2,5,4,3
S7136478H,0,5,8,3,6
S9571484A,0,8,6,1,4
S6830044H,3,0,7,8,6
S4140213G,8,0,2,5,3
S6440269M,8,5,0,3,1
S7934625U,8,0,5,3,1
S5838180G,0,8,2,1,6
S7282068O,4,5,8,0,2
S7178864B,3,8,0,1,5
S9070374E,3,8,4,6,5
S6846525N,4,0,7,6,2
S8555847O,8,3,0,1,2
S6593195Q,6,0,2,3,7
S8944764P,7,3,0,6,1
S6025573G,3,0,6,5,4
S5124923W,8,4,6,3,0
S5194119O,1,0,3,8,6
S6694697U,3,0,5,8,2
S4436121Q,0,5,3,2,4
S7407942Y,0,7,3,2,5
S6679889B,5,0,2,4,8
S8908055U,8,4,5,3,6
S7607098U,5,4,7,0,8
S4731955A,0,6,5,8,4
S5146602R,8,7,1,2,5
S4819008U,0,5,4,3,8
S9058207Y,0,6,3,2,1
S8785626O,3,0,8,1,5
S8990604G,3,4,8,7,5
S6863627I,4,8,0,5,7
S7624889L,0,4,1,5,8
S6311709D,0,4,2,8,3
S7408616E,0,5,3,7,8
S5346378I,0,3,1,7,2
S8350804J,0,4,5,8,1
S8728397O,0,4,3,2,6
S6918920N,0,3,1,6,4
S6826597B,0,8,6,5,2
S9360224P,4,5,7,3,0
S8164355X,6,2,0,4,8
S6733743O,5,4,7,8,0
S8901372V,8,0,6,3,5
S9297087Y,0,6,3,7,4
S8778984V,0,3,7,2,1
S8412588I,7,0,3,2,1
S8256083T,0,5,8,3,7
S9605609Q,0,6,4,2,5
S7142286S,5,3,8,1,7
S7128837P,0,5,8,4,3
S4960180V,0,6,3,1,4
S6864543Q,0,7,8,4,2
S7102793M,5,8,4,0,6
S8567547P,8,2,0,5,3
S6903097G,0,2,4,5,6
S7056702V,0,1,4,6,7
S9541619V,0,2,3,4,5
S6807515Y,8,7,4,1,2
S4720479E,0,5,3,6,4
S7346424X,4,0,8,1,7
S7246478A,8,1,0,5,6
S4418585Z,0,3,5,7,1
S9153084T,8,4,7,3,5
S7039098M,0,5,4,1,8
S5668064A,2,4,5,0,1
S6649758R,5,3,1,4,2
S8264037Y,0,5,8,3,4
S7477363E,8,0,5,2,1
S4047957O,4,5,3,6,1
S7265702N,6,5,8,0,3
S9555354Q,4,1,8,0,7
S9252123K,0,3,8,5,6
S6495620B,0,4,3,8,2
S4646153Y,0,2,8,7,5
S4154619Y,0,5,8,2,1
S5352312R,2,0,7,3,1
S5470700U,0,5,7,4,2
S6409351R,0,6,7,8,1
S8266707P,0,8,7,5,3
S5072786J,0,4,3,1,8
S7648504T,0,5,7,3,8
S7422959Z,5,0,8,1,2
S6668484C,0,2,5,4,6
S8521291F,3,8,0,1,2
S7085697Y,0,1,5,8,2
S7052359K,0,1,6,4,8
S6155935B,5,8,1,0,6
S4706132J,0,5,3,8,7
S7263605A,0,5,6,8,4
S4373995D,3,4,7,8,2
S7259533N,0,5,2,4,8
S4454666J,4,5,3,8,0
S8508759C,8,2,0,5,1
S6856934U,0,4,2,6,7
S9596182K,8,1,4,0,2
S9191326Q,6,4,8,5,3
S4300559U,0,4,2,7,5
S4864006Z,0,5,8,4,6
S7762638I,3,0,8,7,5
S7139511S,8,0,5,3,2
S5053780Z,0,3,1,7,6
S5784613X,4,7,8,3,2
S7333844M,8,0,5,1,6
S7771011G,4,0,3,1,2
S4513215Z,8,5,2,0,1
S4008956K,5,8,0,1,6
S6797426O,0,1,6,8,5
S7396930J,5,8,0,1,6
S8463015Y,8,7,3,0,6
S7363186I,7,4,8,3,5
S6950592K,0,7,4,5,6
S7445772P,0,5,4,3,7
S9482406F,8,1,4,0,6
S6942111M,0,4,2,3,8
S7020431E,0,1,6,4,5
S5901186Z,8,5,4,2,3
S9209330B,0,4,6,7,5
S8334029A,1,5,4,8,3
S4476172F,3,4,5,0,6
S7409236O,0,7,3,2,5
S6982597T,4,5,0,6,8
S7435740S,3,1,6,8,5
S7664287R,0,4,1,5,8
S8334570K,8,0,1,4,3
S4327058U,4,8,5,0,3
S9720385G,0,2,5,1,7
S8196647A,5,3,6,4,1
S9039980N,3,0,8,5,7
S5477712A,0,5,2,7,8
S8896029C,8,1,5,0,6
S4124613O,7,0,3,2,1
S6752799R,5,6,8,0,4
S5840161J,0,5,1,2,8
S5873016N,8,4,7,3,5
S6487672H,0,4,3,8,6
S5320187V,4,0,8,7,2
S5836732W,1,0,8,2,6
S4947596L,0,4,2,8,3
S6212303N,5,0,2,4,7
S6471195B,3,4,7,8,5
S5913783N,5,3,8,1,7
S4876036A,0,5,8,4,6
S7205364N,0,5,1,8,3
S6907280F,4,0,3,5,2
S6661275E,5,0,8,2,1
S9211519B,4,5,8,3,0
S6551735B,3,5,0,6,2
S6961362Q,8,0,5,1,4
S8812056A,7,8,1,2,5
S7296065E,2,6,0,8,1
S6790357D,0,8,2,5,4
S9621273C,8,0,5,2,1
S6646928N,1,4,5,8,2
S7162032G,5,8,4,3,2
S6539682L,1,7,5,2,3
S7255562Y,5,4,3,0,8
S9544440L,3,4,8,5,2
S5128374L,1,7,8,4,0
S6349374Y,0,6,8,5,4
S4321298O,0,3,5,8,7
S9469491N,0,8,3,1,2
S8146790U,8,5,4,2,6
S4260340P,0,2,5,4,3
S7037611A,4,0,5,8,1
S6454339Z,4,3,8,6,5
S4047891M,6,5,4,3,1
S8595177O,8,5,2,0,3
S9175862G,0,6,5,3,4
S6073465A,4,0,6,7,2
S4033114E,5,8,4,6,3
S4651438L,5,3,8,0,1
S4236142O,0,4,3,8,5
S7978920N,0,3,1,8,6
S5987521M,4,0,8,1,7
S5540916A,8,1,4,7,0
S4137999P,0,2,5,4,3
S6208434U,4,3,5,7,2
S6548272X,6,1,5,7,8
S4502632E,1,3,0,5,8
S7897149L,1,8,5,0,2
S8269868H,0,5,2,6,3
S7452007M,0,6,5,2,7
S7879127O,0,4,5,8,3
S9463185J,8,2,5,0,1
S8738251X,0,4,3,1,8
S9757557R,0,2,4,7,8
S6442541J,0,6,3,7,4
S6976114S,0,5,4,3,8
S7277951N,8,1,0,5,6
S6878758U,7,1,3,4,0
S8324389M,0,8,5,4,6
S5367557W,0,1,2,3,7
S7659716Z,0,5,4,8,2
S7604987M,0,5,2,4,8
S6773577G,0,6,5,4,8
S7239389Z,0,5,2,1,6
S4650502U,0,5,4,2,3
S7122637P,0,5,2,7,4
S7223304D,8,5,2,1,6
S9827695X,0,6,2,4,7
S7914337H,0,3,7,2,1
S8439431D,0,8,7,1,6
S4195982B,0,2,6,7,1
S5652466B,0,2,5,4,7
S7335950V,0,4,6,8,1
S8554711W,0,4,8,6,2
S7423059Y,7,4,3,5,2
S8202035V,8,1,3,0,6
S6826942Q,6,4,0,1,8
S8196735Q,0,5,3,7,8
S9350603M,4,0,1,7,3
S6456025T,3,8,4,6,7
S5935458K,0,5,4,8,7
S8716426O,8,4,3,7,0
S9092282I,3,4,5,8,1
S9826513T,8,0,5,1,2
S6716173V,0,5,6,2,7
S6739562P,1,0,7,8,6
S7077735V,0,5,1,8,6
S4872916L,0,3,5,8,6
S6992974A,0,3,5,8,6
S9798611N,2,0,1,6,8
S5007740L,6,0,2,3,4
S7077426M,0,5,4,1,2
S5350635V,1,3,0,2,6
S5417166Z,0,5,2,1,6
S5460507J,5,1,8,0,2
S7179161V,0,5,6,2,3
S8365086U,0,4,8,7,5
S6492976Y,0,8,3,7,5
S7879423D,0,5,1,2,6
S8355193Z,0,8,5,4,6
S9762154R,8,2,5,1,4
S8109618W,5,3,6,4,1
S8607568T,5,3,1,7,2
S7090340E,1,0,4,8,6
S9824966X,4,8,6,0,7
S8435459Y,8,7,3,0,6
S9817268S,0,8,6,4,5
S7238345E,8,5,2,0,1
S6526689R,7,3,5,0,6
S5051055G,4,0,1,6,8
S6649325I,5,1,0,8,2
S4416611U,0,5,7,3,1
S8881061V,1,3,5,7,6
S7962573G,0,3,1,7,5
S6594883L,8,1,3,7,2
S7033363A,0,1,5,8,4
S6654220U,0,5,4,2,3
S4973937K,8,0,1,5,2
S9695816P,0,4,6,5,8
S5859379T,0,8,5,2,6
S6412340H,3,7,0,1,6
S7673847O,5,8,2,4,1
S4699339Q,0,5,4,3,2
S5765089H,6,4,0,8,1
S4665272L,0,2,8,7,5
S5284763Z,7,0,3,2,6
S8251387Y,0,8,6,5,1
S6512868A,3,5,4,1,2
S9179130A,6,2,4,8,7
S4066741A,6,0,2,4,5
S4021473J,5,0,4,7,6
S7940513S,0,4,1,3,8
S4377073Y,0,2,5,3,7
S6409666A,3,0,8,5,6
S9365337K,0,4,2,7,5
S7908951W,0,5,8,6,3
S8922091V,4,8,7,3,6
S8857662E,8,1,5,0,6
S9635527B,8,4,5,2,3
S5749697U,4,0,2,8,3
S5592181J,4,0,8,3,1
S8787082U,0,1,4,2,7
S5938386W,0,4,5,6,8
S9214711K,8,1,0,5,6
S6694202D,5,0,4,2,7
S6450060L,0,7,4,6,8
S7211102Z,4,5,8,0,6
S7169082N,3,0,2,4,8
S6850463J,4,7,3,8,2
S9300606D,1,2,3,4,0
S7069343P,0,4,1,5,6
S5801553V,5,1,8,3,6
S4102962R,0,7,3,2,1
S6769723R,0,1,6,8,5
S4713463D,0,5,6,8,4
S5748266X,8,5,1,0,6
S5734035P,6,4,8,5,3
S7010199Z,0,7,1,3,2
S6520961I,1,3,6,2,8
S4288757V,0,8,3,5,4
S7614503C,0,5,7,1,8
S4930255E,0,3,5,8,6
S8672527Z,0,2,7,6,8
S8499594B,0,7,2,4,8
S7271785A,1,0,6,3,5
S6907633A,4,0,2,3,8
S8769935A,0,3,1,8,6
S8030536V,8,5,0,4,6
S5921435A,5,3,0,8,4
S7326149Z,4,0,8,1,3
S6486772U,3,0,8,5,6
S4191598K,0,3,7,5,2
S6684584D,8,5,4,0,3
S7111046S,0,3,1,5,7
S9487208Q,3,8,1,0,6
S6792712X,5,8,4,6,7
S6446772P,8,3,7,1,5
S6840127L,7,0,3,2,1
S8313841G,4,8,5,7,3
S6843323Z,4,0,3,5,1
S8923584M,8,3,5,0,6
S9412887A,0,5,2,3,4
S9146702U,0,5,4,8,3
S6331059O,0,7,5,3,8
S4633691O,0,3,8,5,7
S4899355F,8,1,5,4,0
S7608828P,5,8,2,4,1
